id,netuid,subnet_slug,subnet_name,kind,name,provider,authority,url,auth_required,public_safe,probe_status
sn-89-infinitehash-source,89,sn-89,InfiniteHash,source-repo,InfiniteHash source repository,infinitehash,official,https://github.com/backend-developers-ltd/InfiniteHash,false,true,
sn-89-subnetradar-dashboard,89,sn-89,InfiniteHash,dashboard,InfiniteHash SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/89,false,true,
sn-89-taomarketcap-dashboard,89,sn-89,InfiniteHash,dashboard,InfiniteHash TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/89,false,true,
sn-89-taopedia-article,89,sn-89,InfiniteHash,docs,InfiniteHash Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_89/index.mdx,false,true,
sn-89-tensorplex-docs,89,sn-89,InfiniteHash,docs,InfiniteHash Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/89,false,true,
community-sn-90-openapi-api-subnet90-com,90,sn-90,DegenBrain,openapi,ogham community openapi,degenbrain,registry-observed,https://api.subnet90.com/openapi.json,false,true,
sn-90-backprop-dashboard,90,sn-90,DegenBrain,dashboard,ogham Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/90-ogham,false,true,
sn-90-degenbrain-app,90,sn-90,DegenBrain,dashboard,DegenBrain public app,degenbrain,provider-claimed,https://degenbrain.com/,false,true,
sn-90-degenbrain-website,90,sn-90,DegenBrain,website,DegenBrain SN90 website,degenbrain,provider-claimed,https://subnet90.com/,false,true,
sn-90-subnetradar-dashboard,90,sn-90,DegenBrain,dashboard,ogham SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/90,false,true,
sn-90-taomarketcap-dashboard,90,sn-90,DegenBrain,dashboard,ogham TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/90,false,true,
sn-90-taopedia-article,90,sn-90,DegenBrain,docs,ogham Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_90/index.mdx,false,true,
sn-90-tensorplex-docs,90,sn-90,DegenBrain,docs,ogham Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/90,false,true,
sn-91-alphacore-source,91,sn-91,Bitstarter #1,source-repo,AlphaCore source repository,alphacore,official,https://github.com/AlphaCoreBittensor/alphacore,false,true,
sn-91-backprop-dashboard,91,sn-91,Bitstarter #1,dashboard,Bitstarter #1 Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/91-bitstarter-1,false,true,
sn-91-bitstarter-app,91,sn-91,Bitstarter #1,dashboard,Bitstarter app,bitstarter,official,https://app.bitstarter.ai/,false,true,
sn-91-bitstarter-how-it-works,91,sn-91,Bitstarter #1,docs,Bitstarter how it works,bitstarter,official,https://app.bitstarter.ai/how-it-works/,false,true,
sn-91-bitstarter-submit-project,91,sn-91,Bitstarter #1,dashboard,Bitstarter project submission,bitstarter,official,https://app.bitstarter.ai/submit-a-project/incubator/,false,true,
sn-91-bitstarter-website,91,sn-91,Bitstarter #1,website,Bitstarter website,bitstarter,official,https://bitstarter.ai/,false,true,
